Title,Price,Marque,Modele,Kilometrage,Mise_en_circulation,Energie,Boite_vitesse,Puissance_fiscale,Puissance_ch,Transmission,Carrosserie,Etat_general,Proprietaires,Gouvernorat,Couleur_exterieure,Couleur_interieure,Sellerie,Nombre_places,Nombre_portes,Cylindree,Equipements,Date_annonce,URL
Mercedes-Benz Classe C AMG +,139900 DT,Mercedes-Benz,Classe C,87 000,9.2021,Diesel,Automatique,9.0,170.0,Propulsion,Berline,Très bon,1ère main,Nabeul,Blanc,Noir,Alcantara,5,5,1598.0,"Android Auto, Apple Carplay, Bluetooth, Caméra de recul, GPS, Jantes en alliage, Navigation, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique",30.01.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/121021
Land Rover Range Rover Evoque R-Dynamic SE P300e 1.5 Si4 12V 309 PHEV AWD BVA8 200 cv Boîte auto,158000 DT,Land Rover,Range Rover Evoque,53 000,1.2021,Hybride,Automatique,11.0,200.0,Intégrale,SUV,Très bon,1ère main,Nabeul,Gris,Noir,Cuir,5,5,2000.0,"Android Auto, Apple Carplay, Bluetooth, Navigation, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique",30.01.2026,https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/120737
Audi Q8 E-tron S-Line,152000 DT,Audi,Q8 E-tron,26 000,1.2023,Electrique,Automatique,12.0,340.0,Intégrale,SUV,Très bon,1ère main,Nabeul,Noir,Noir,Cuir,5,5,,,30.01.2026,https://www.automobile.tn/fr/occasion/audi/q8-e-tron/117986
Renault Kadjar Intens Tce 130 cv Boite Auto,58000 DT,Renault,Kadjar,75 000,12.2019,Essence,Automatique,7.0,130.0,Traction,SUV,Très bon,1ère main,Bizerte,Noir,Noir,Cuir,5,5,1197.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Toit panoramique, Vitres électriques",30.01.2026,https://www.automobile.tn/fr/occasion/renault/kadjar/122885
Nissan Qashqai N-connecta 1.5 dCi 2WD S&S 110 cv,45000 DT,Nissan,Qashqai,280 000,7.2014,Diesel,Manuelle,5.0,110.0,Traction,SUV,Très bon,,Sousse,Blanc,Gris,Tissu,5,4,1500.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, GPS, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit panoramique, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/nissan/qashqai/122884
Citroën Jumpy Fourgon,42000 DT,et du,Jumpy Fourgon,318 000,5.2017,Diesel,Manuelle,7.0,90.0,Traction,Utilitaire,Très bon,,Tunis,Blanc,Noir,Tissu,2,5,1560.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Climatisation, Direction assistée, Fermeture centralisée, GPS, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/citroen/jumpy-fourgon/122614
Volkswagen Amarok Highline Plus Double Cabine 2.0 TDi 16V 4Motion Auto 180 cv Boîte auto,125000 DT,Volkswagen,Amarok,155 000,8.2021,Diesel,Automatique,7.0,180.0,Intégrale,Pick-up,Très bon,1ère main,Tunis,Gris,Noir,Tissu,5,4,1968.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/volkswagen/amarok/118387
Hyundai i30 Fastback 1.0 L T-GDI DCT-7 120 cv Boîte auto,70000 DT,Hyundai,i30 Fastback,88 000,2.2022,Essence,Automatique,7.0,120.0,Traction,Berline,Très bon,1ère main,La,Gris,Noir,Cuir,5,4,998.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/hyundai/i30-fastback/119507
Hyundai Tucson High Grade 1.6 l T-GDI 7-DCT 4WD 180 cv Boîte auto,109000 DT,Hyundai,Tucson,96 000,3.2023,Essence,Automatique,10.0,180.0,Intégrale,SUV,Très bon,1ère main,Nabeul,Noir,Noir,Alcantara,5,5,1598.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, ESP, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/hyundai/tucson/122883
Toyota Agya 1.2 L VVTi 87 cv Boîte auto,35000 DT,Toyota,Agya,100 160,12.2021,Essence,Automatique,5.0,87.0,Traction,Citadine,Très bon,,Ariana,Noir,Noir,Tissu,5,5,1197.0,"ABS, Airbags frontaux, Android Auto, Bluetooth, Climatisation, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/toyota/agya/122197
Suzuki Jimny 3 portes GL AllGrip 1.5 VVT 16V 4WD 102 cv Boîte auto,88000 DT,Suzuki,Jimny 3 portes,85 000,5.2022,Essence,Automatique,6.0,102.0,Intégrale,SUV,Très bon,1ère main,Tunis,Noir,Noir,Tissu,4,3,1462.0,"ABS, Airbags frontaux, Apple Carplay, Bluetooth, Climatisation, Direction assistée, Fermeture centralisée, GPS, Jantes en alliage, Ordinateur de bord, Radar de recul",29.01.2026,https://www.automobile.tn/fr/occasion/suzuki/jimny/122765
Mercedes-Benz ML 280 CDI 2.9 CDI V6 24V 190 cv Boîte auto,45000 DT,Mercedes-Benz,ML,340 000,4.2007,Diesel,Automatique,13.0,190.0,Intégrale,SUV,Très bon,,Monastir,Noir,Noir,Cuir,5,5,2987.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Bluetooth, Caméra de recul, Jantes en alliage, Navigation, Sièges chauffants, Sièges électriques, Toit ouvrant",29.01.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/ml/122881
Opel Mokka,67000 DT,Opel,Mokka,60 000,8.2022,Essence,Automatique,7.0,115.0,Traction,SUV,Très bon,1ère main,Tunis,Blanc,Noir,Tissu,5,5,1199.0,"ABS, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, ESP, Feux à LED, Jantes en alliage, Radar de recul, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/opel/mokka/122790
Peugeot 208 Populaire 1.2 VTi 12V 68 cv,29500 DT,Peugeot,208,118 000,7.2019,Essence,Manuelle,4.0,68.0,Traction,Berline,Très bon,1ère main,Ariana,Noir,Noir,Tissu,5,5,1199.0,"ABS, Airbags frontaux, Bluetooth, Climatisation, Direction assistée, Fermeture centralisée, Ordinateur de bord",29.01.2026,https://www.automobile.tn/fr/occasion/peugeot/208/122706
Dacia Duster Confort,65500 DT,Dacia,Duster,87 500,6.202,Diesel,Manuelle,6.0,90.0,Intégrale,SUV,Très bon,1ère main,Tunis,Bleu,Noir,Tissu,5,5,1461.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse",29.01.2026,https://www.automobile.tn/fr/occasion/dacia/duster/122658
Hyundai i20 GLS Plus 1.2 L 76 cv,57500 DT,Hyundai,i20,10 000,4.2025,Essence,Manuelle,4.0,76.0,Traction,Compacte,Très bon,1ère main,Tunis,Blanc,Noir,Tissu,5,5,1197.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Fermeture centralisée, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/hyundai/i20/122459
Citroën C3 Live 1.2 VTi PureTech 12V 82 cv,32500 DT,et du,C3,187 000,2.202,Essence,Manuelle,4.0,82.0,Traction,Compacte,,1ère main,Tunis,Gris,Noir,Tissu,5,5,1199.0,"ABS, Airbags frontaux, Caméra de recul, Climatisation",29.01.2026,https://www.automobile.tn/fr/occasion/citroen/c3/122385
Suzuki Swift GL 1.2 L 85 cv,39000 DT,Suzuki,Swift,133 000,7.2021,Essence,Manuelle,5.0,85.0,Traction,Compacte,Très bon,1ère main,La,Gris,Noir,Tissu,5,5,1197.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Ordinateur de bord, Radar de recul, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/suzuki/swift/122384
BMW Série 3 Confort Luxury Line 316i 1.6 16V 136 cv Boîte auto,54000 DT,BMW,,150 000,5.2014,Essence,Automatique,7.0,136.0,Propulsion,Berline,Très bon,,Ariana,Marron,Beige,Similicuir,5,4,1598.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, ESP, Fermeture centralisée, Navigation, Ordinateur de bord, Phares LED, Régulateur de vitesse, Sièges chauffants, Toit ouvrant, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/bmw/serie-3/122382
Seat Leon Design 1.2 TSI 16V 110 cv,53000 DT,Seat,Leon,126 000,1.202,Essence,Manuelle,6.0,110.0,Traction,Berline,Très bon,1ère main,Tunis,Bleu,Noir,Tissu,5,5,1197.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, GPS, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Toit panoramique, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/seat/leon/122356
BMW Série 3 Confort Luxury Line 316i 1.6 16V 136 cv Boîte auto,54000 DT,BMW,,150 000,5.2014,Essence,Automatique,7.0,136.0,Propulsion,Berline,Très bon,,Tunis,Gris,Beige,Cuir,5,4,1598.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, ESP, Fermeture centralisée, Navigation, Ordinateur de bord, Phares LED, Régulateur de vitesse, Sièges chauffants, Toit ouvrant, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/bmw/serie-3/122355
MG 5 Luxe 1.5 L 120 cv Boîte auto,49500 DT,MG,5,65 000,2.2022,Essence,Automatique,7.0,120.0,Traction,Berline,Très bon,1ère main,Ariana,Blanc,Noir,Similicuir,5,4,1498.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Toit ouvrant, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/mg/5/122354
Ford Focus Titanium 1.0 SCTi 12V EcoBoost S&S 125 cv,36500 DT,Ford,Focus,186 000,1.2017,Essence,Manuelle,6.0,125.0,Traction,Berline,Très bon,1ère main,Tunis,Noir,Noir,Tissu,5,5,999.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Régulateur de vitesse, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/ford/focus/122283
Volkswagen Polo Prestige 1.0 i 12V 75 cv,48500 DT,Volkswagen,Polo,92 000,2.202,Essence,Manuelle,4.0,75.0,Traction,Compacte,Très bon,1ère main,Ariana,Noir,Gris,Tissu,5,5,999.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Toit ouvrant, Toit panoramique, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/volkswagen/polo/121393
Mazda 6,45500 DT,Mazda,6,191 500,1.2014,Essence,Automatique,9.0,120.0,Traction,Berline,Très bon,1ère main,Ariana,Bleu,Beige,Cuir,5,4,1998.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Toit ouvrant, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/mazda/6/121266
KIA Picanto LX 1.2 MPi 16V 84 cv,37500 DT,KIA,Picanto,73 000,9.202,Essence,Manuelle,4.0,84.0,Traction,Citadine,Très bon,1ère main,Tunis,Rouge,Noir,Tissu,5,5,1248.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Climatisation, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/kia/picanto/120498
Peugeot 208 Populaire 1.2 VTi 12V 68 cv,29000 DT,Peugeot,208,96 000,2.202,Essence,Manuelle,4.0,68.0,Traction,Berline,Très bon,1ère main,Tunis,Gris,Noir,Tissu,5,5,1199.0,"ABS, Airbags frontaux, Bluetooth, Climatisation, Direction assistée, Fermeture centralisée, Ordinateur de bord, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/peugeot/208/120310
Mercedes-Benz CLA 180 1.6 i 16V Turbo 122 cv,66000 DT,Mercedes-Benz,CLA,143 000,7.2013,Essence,Manuelle,7.0,122.0,Traction,Berline,Très bon,1ère main,Tunis,Blanc,Noir,Tissu,5,5,1595.0,"ABS, Bluetooth, Climatisation, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Toit panoramique, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/mercedes-benz/cla/119737
MG ZS Luxe 1.5 L 114 cv Boîte auto,55000 DT,MG,ZS,92 000,7.202,Essence,Automatique,7.0,114.0,Traction,SUV,Très bon,1ère main,Tunis,Blanc,Beige,Similicuir,5,5,1498.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, ESP, Fermeture centralisée, Jantes en alliage, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Toit ouvrant, Toit panoramique, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/mg/zs/119733
Jeep Compass Limited,87000 DT,Jeep,Compass,45 000,3.2021,Essence,Manuelle,8.0,130.0,Traction,SUV,Très bon,1ère main,Tunis,Blanc,Autre,Cuir,5,5,1368.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Toit panoramique, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/jeep/compass/119719
Peugeot 301 Active 1.2 VTi 12V 82 cv,38000 DT,Peugeot,301,19 500,4.2022,Essence,Manuelle,5.0,82.0,Traction,Berline,Très bon,1ère main,Tunis,Gris,Noir,Tissu,5,4,1199.0,"ABS, Bluetooth, Climatisation, Direction assistée, Fermeture centralisée, Ordinateur de bord, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/peugeot/301/117397
Ssangyong Tivoli Classic 160 1.6 e-XGi 16V 2WD 128 cv,52000 DT,Ssangyong,Tivoli,59 000,4.2018,Essence,Manuelle,7.0,128.0,Traction,SUV,Très bon,1ère main,Tunis,Bleu,Beige,Tissu,5,5,1597.0,"ABS, Airbags frontaux, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Radar de recul, Sièges chauffants, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/ssangyong/tivoli/117148
Ford Mustang 2.3 Ti EcoBoost 16V 314 cv Boîte auto,160000 DT,Ford,Mustang,57 000,7.2017,Essence,Automatique,21.0,314.0,Propulsion,Cabriolet,Très bon,1ère main,Tunis,Bleu,Noir,Similicuir,4,3,2261.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Feux à LED, Jantes en alliage, Navigation, Radar de recul, Régulateur de vitesse, Toit ouvrant, Toit panoramique, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/ford/mustang/109480
Ford Fiesta Titanium 1.0 SCTi EcoBoost 12V S&S 100 cv,34500 DT,Ford,Fiesta,173 000,12.2016,Essence,Manuelle,5.0,100.0,Traction,Compacte,Très bon,1ère main,Tunis,Bleu,Noir,Tissu,5,5,999.0,"ABS, Airbags frontaux, Airbags latéraux, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Ordinateur de bord, Régulateur de vitesse, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/ford/fiesta/122606
Suzuki Dzire GLX 1.2 L 85 cv,35000 DT,Suzuki,Dzire,130 000,5.2019,Essence,Manuelle,5.0,85.0,Traction,Berline,Très bon,1ère main,Tunis,Noir,Noir,Tissu,5,4,1197.0,"ABS, Airbags frontaux, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Jantes en alliage, Ordinateur de bord, Radar de recul, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/suzuki/dzire/122877
Peugeot 2008 Active 1.2 VTi 12V 82 cv,50000 DT,Peugeot,2008,105 000,7.202,Essence,Manuelle,5.0,82.0,Traction,SUV,Très bon,1ère main,Tunis,Rouge,Noir,Tissu,5,5,1199.0,"ABS, Airbags frontaux, Airbags latéraux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Fermeture centralisée, Feux à LED, Jantes en alliage, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges électriques, Toit panoramique, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/peugeot/2008/122873
Seat Ibiza,58000 DT,Seat,Ibiza,70 000,6.2022,Essence,Automatique,6.0,75.0,Traction,Compacte,Très bon,1ère main,Nabeul,Noir,Noir,Tissu,5,5,999.0,"ABS, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Toit ouvrant, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/seat/ibiza/121871
Suzuki Swift GL 1.2 L 85 cv Boîte auto,42000 DT,Suzuki,Swift,104 000,6.2022,Essence,Automatique,5.0,85.0,Traction,Citadine,Très bon,1ère main,Nabeul,Beige,Noir,Tissu,5,5,1197.0,"ABS, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/suzuki/swift/121882
Suzuki Swift GL 1.2 L 85 cv Boîte auto,42000 DT,Suzuki,Swift,76 000,6.2022,Essence,Automatique,5.0,85.0,Traction,Compacte,Très bon,1ère main,Nabeul,Bleu,Gris,Tissu,5,5,1197.0,"Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Jantes en alliage, Ordinateur de bord, Radar de recul, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/suzuki/swift/121625
Hyundai Grand i10 Sedan 1.2 L 83 cv,36500 DT,Hyundai,Grand i10 Sedan,145 000,9.2022,Essence,Manuelle,5.0,83.0,Traction,Berline,Très bon,1ère main,Tunis,Gris,Noir,Tissu,5,4,1197.0,"ABS, Airbags frontaux, Android Auto, Apple Carplay, Bluetooth, Caméra de recul, Climatisation, Direction assistée, Fermeture centralisée, Jantes en alliage, Ordinateur de bord, Radar de recul, Vitres électriques",29.01.2026,https://www.automobile.tn/fr/occasion/hyundai/grand-i10-sedan/122870
